accuracy_p1,accuracy_p2,accuracy_p3,accuracy_p4,avg_earned_ratio_p1,avg_earned_ratio_p2,avg_earned_ratio_p3,avg_earned_ratio_p4,avg_earned_score_p1,avg_earned_score_p2,avg_earned_score_p3,avg_earned_score_p4,avg_problem_score_p1,avg_problem_score_p2,avg_problem_score_p3,avg_problem_score_p4,correct_submissions_p1,correct_submissions_p2,correct_submissions_p3,correct_submissions_p4,course_watch_ratio_p1,course_watch_ratio_p2,course_watch_ratio_p3,course_watch_ratio_p4,coverage_ratio_p1,coverage_ratio_p2,coverage_ratio_p3,coverage_ratio_p4,days_until_first_watch_p1,days_until_first_watch_p2,days_until_first_watch_p3,days_until_first_watch_p4,earned_per_attempt_p1,earned_per_attempt_p2,earned_per_attempt_p3,earned_per_attempt_p4,exercises_touched_p1,exercises_touched_p2,exercises_touched_p3,exercises_touched_p4,fast_forward_per_watch_p1,fast_forward_per_watch_p2,fast_forward_per_watch_p3,fast_forward_per_watch_p4,interactions_per_video_p1,interactions_per_video_p2,interactions_per_video_p3,interactions_per_video_p4,max_watch_point_ratio_p1,max_watch_point_ratio_p2,max_watch_point_ratio_p3,max_watch_point_ratio_p4,problems_done_p1,problems_done_p2,problems_done_p3,problems_done_p4,problems_per_day_p1,problems_per_day_p2,problems_per_day_p3,problems_per_day_p4,rewind_per_watch_p1,rewind_per_watch_p2,rewind_per_watch_p3,rewind_per_watch_p4,sent_1_count_p1,sent_1_count_p2,sent_1_count_p3,sent_1_count_p4,sent_2_count_p1,sent_2_count_p2,sent_2_count_p3,sent_2_count_p4,sent_3_count_p1,sent_3_count_p2,sent_3_count_p3,sent_3_count_p4,sessions_per_video_p1,sessions_per_video_p2,sessions_per_video_p3,sessions_per_video_p4,speed_changes_per_session_p1,speed_changes_per_session_p2,speed_changes_per_session_p3,speed_changes_per_session_p4,total_attempts_p1,total_attempts_p2,total_attempts_p3,total_attempts_p4,total_comments_p1,total_comments_p2,total_comments_p3,total_comments_p4,total_earned_score_p1,total_earned_score_p2,total_earned_score_p3,total_earned_score_p4,weighted_watch_ratio_p1,weighted_watch_ratio_p2,weighted_watch_ratio_p3,weighted_watch_ratio_p4,combined_emb_0,combined_emb_1,combined_emb_2,combined_emb_3,combined_emb_4,combined_emb_5,combined_emb_6,combined_emb_7,combined_emb_8,combined_emb_9,combined_emb_10,combined_emb_11,combined_emb_12,combined_emb_13,combined_emb_14,combined_emb_15,satisfaction_label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,10.0,10.0,10.0,8.0,14.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.26163375377655,1.192435801029205,0.4918713048100471,-1.5066747069358826,-0.7361876964569092,2.0459622144699097,2.0803463459014893,3.765005588531494,3.510892391204834,-1.2303552031517029,-1.29589581489563,1.3094869256019592,-1.9505553245544436,4.8123838901519775,-1.9754510521888733,0.7899302244186401,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,20.0,32.0,32.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.190893530845642,1.1253796219825745,0.6053205505013466,-1.5114870071411133,-0.7681972682476044,2.0204095244407654,1.918093264102936,3.6942254304885855,3.584885954856873,-1.199332773685455,-1.2315369248390198,1.3450198769569397,-1.965169072151184,4.867025136947632,-1.971202313899994,0.7814193964004517,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,6.0,6.0,6.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.138612747192383,1.1142001152038574,0.4389025345444679,-1.5028932690620422,-0.6788806468248367,2.0349506735801697,2.0169334411621094,3.61039137840271,3.4160655736923218,-1.1650962829589844,-1.0952733159065249,1.3082354664802551,-2.0433030128479004,4.7553815841674805,-1.9840580821037288,0.851025253534317,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.068897247314453,1.043402075767517,0.5618873909115791,-1.6077372431755066,-0.7015289962291718,2.018383085727692,2.014269471168518,3.630267024040222,3.4670649766922,-1.1585461497306824,-1.3156331181526184,1.2265939116477966,-2.0568463802337646,4.820675373077393,-1.9727665185928345,0.8043626844882965,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.079586625099182,1.0736894607543943,0.5073899999260902,-1.541539192199707,-0.7016817033290863,1.9201202392578125,1.968277931213379,3.667332768440247,3.3281238079071045,-1.1511021256446838,-1.2328610122203827,1.3173019289970398,-1.8907201886177063,4.72541093826294,-1.93472421169281,0.7568941712379456,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,6.0,6.0,6.0,5.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.989887952804565,1.3682501912117004,0.393606461584568,-1.9325703978538515,-0.7921419441699982,2.450952172279358,1.914384126663208,3.6649597883224487,3.596097826957702,-1.2868142127990725,-1.2973538637161257,1.1224738955497742,-2.194761037826538,4.756509304046631,-2.096965074539185,1.219233751296997,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4955846071243286,0.3308407217264175,1.590308465063572,-1.4141042828559875,-1.1148070394992828,1.7966593503952026,1.3033243585377932,3.423797607421875,3.452228307723999,0.2710403800010681,-1.5531490445137024,0.9974480867385864,-2.4975743293762207,6.218502044677734,-0.6622669994831085,0.4720091521739959,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,6.0,6.0,6.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.852655529975891,1.4684935808181765,0.3868764415383339,-1.970957338809967,-0.7551125586032867,2.4536341428756714,1.7337685525417328,3.685476183891296,3.6103748083114624,-1.3371855020523071,-1.266409009695053,1.3087162971496582,-2.02755069732666,4.737746238708496,-2.061021029949188,1.2670369148254397,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9394723176956177,1.4501532316207886,0.4568498805165291,-1.955790936946869,-0.7631151080131531,2.34982430934906,1.86002916097641,3.73450231552124,3.5955737829208374,-1.2983179092407229,-1.184243381023407,1.2663947343826294,-2.164741039276123,4.713521957397461,-2.0208136439323425,1.2282369136810305,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9782681465148926,1.1241534352302551,0.49342230707407,-1.535355508327484,-0.6764222234487534,2.031145572662353,2.001859486103058,3.602606773376465,3.411430239677429,-1.2033774852752686,-1.2544962763786316,1.261132895946503,-1.925822377204895,4.649680614471436,-1.9101486802101133,0.7631547152996063,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.084331154823303,1.0020686388015747,0.5159979835152626,-1.51679927110672,-0.759667694568634,2.0264788269996643,1.9655588865280151,3.6672946214675903,3.4862446784973145,-1.156973123550415,-1.2682329714298248,1.3215967416763306,-1.885812103748321,4.775949001312256,-1.997072696685791,0.7959102988243103,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,8.0,1.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.077282190322876,1.1479461193084717,0.5565682724118233,-1.5226372480392456,-0.7664059996604919,2.029552698135376,2.0202529430389404,3.631052851676941,3.434921979904175,-1.1331554651260376,-1.2716312408447266,1.3351699709892273,-1.900697112083435,4.743721961975098,-1.958808720111847,0.7589066326618195,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,4.0,4.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.946624875068665,1.0827946662902832,0.5051856711506844,-1.533642590045929,-0.7374705970287323,2.017633080482483,1.9387388825416565,3.54795515537262,3.425289750099182,-1.1685317158699036,-1.2558127641677856,1.233295202255249,-1.880165696144104,4.682952165603638,-1.939056932926178,0.808843344449997,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.144752502441406,1.1004826426506042,0.4771928265690803,-1.5048558712005615,-0.7057449519634247,1.9800661206245425,2.0297211408615112,3.658823251724243,3.503383755683899,-1.2462536692619324,-1.2659904062747955,1.3116551637649536,-1.8973403573036196,4.76312255859375,-1.9720067977905276,0.8172132670879364,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.132004737854004,1.14173686504364,0.5309488847851753,-1.5884118676185608,-0.6485243737697601,2.0647186040878296,1.9024447202682493,3.5329036712646484,3.5336776971817017,-1.1764941215515137,-1.2468780279159546,1.3319803476333618,-1.9907994270324707,4.728628158569336,-1.9957749247550964,0.8596965968608856,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.972483992576599,1.0310538411140442,0.4514996185898781,-1.4431985020637512,-0.6944105923175812,1.9922272562980647,2.01451027393341,3.512787222862244,3.3147873878479004,-1.1643784642219543,-1.145154982805252,1.232308268547058,-1.9636788368225095,4.63621187210083,-1.879925549030304,0.791056364774704,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9732242822647095,1.470031440258026,0.4091847911477089,-1.953705847263336,-0.7629504799842834,2.4626505374908447,1.745574176311493,3.732596278190613,3.7209136486053462,-1.3411560654640198,-1.2228382527828217,1.2526499032974243,-2.1080929040908813,4.725528001785278,-2.093583822250366,1.334223210811615,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.024495005607605,1.094346046447754,0.6002971306443214,-1.5658259391784668,-0.7180856466293335,2.0085045099258423,2.00350034236908,3.6141277551651,3.416437864303589,-1.1534015536308289,-1.2752030789852142,1.3146564960479736,-1.8972344994544983,4.704582691192627,-1.875724732875824,0.7800284922122955,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.087721586227417,1.0258437395095823,0.5150831416249275,-1.468787133693695,-0.6711483895778656,2.0305687189102173,2.070913016796112,3.600103974342346,3.498701930046081,-1.251028597354889,-1.1812036335468292,1.3030068278312683,-2.031210780143738,4.731306076049805,-1.9427149295806885,0.6807252168655396,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,3.0,4.0,4.0,1.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.025138854980469,1.1102558374404907,0.5891048088669777,-1.6224107146263125,-0.7415072321891785,1.9600026607513428,1.9589569568634035,3.582899689674377,3.403730869293213,-1.1778987050056458,-1.2865079641342163,1.3149074912071228,-1.85872220993042,4.707908391952515,-1.931280493736267,0.8138054013252258,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1647562980651855,1.1177203059196472,0.618278481066227,-1.5945035219192505,-0.7115186601877213,2.1017295122146606,2.0638328194618225,3.713794946670532,3.5202200412750244,-1.1751170754432678,-1.290682673454285,1.3623728156089785,-2.005308985710144,4.805175542831421,-2.0191478729248047,0.8271142244338989,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.018745303153992,1.1637979745864868,0.4420577064156532,-1.569801926612854,-0.6351476311683655,2.101176679134369,1.9974793791770933,3.573089957237244,3.3905738592147827,-1.1873968243598938,-1.2280054986476898,1.3384774923324585,-1.8459757566452024,4.684252500534058,-1.900076985359192,0.7655500769615173,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,1.0,1.0,4.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.132997274398804,1.0022970139980316,0.436965174973011,-1.4787715673446655,-0.6855138838291168,2.028799176216125,2.1501384377479558,3.5941696166992188,3.370675206184387,-1.254698097705841,-1.2808697819709778,1.1674825549125671,-1.952882409095764,4.707372188568115,-1.968416452407837,0.7758902311325073,2.0
